"Storage 122532 PM - RawData - C:\Users\Kyung\Sep072011\File 110907 122532 PM.spc"
"Wavelength nm.","T%"
879.50,84.34296
880.00,84.67102
880.50,86.26404
881.00,85.15930
881.50,83.84399
882.00,85.17609
882.50,83.56476
883.00,85.96344
883.50,84.49249
884.00,85.38666
884.50,85.47211
885.00,84.69849
885.50,84.24530
886.00,84.99451
886.50,83.85010
887.00,86.16333
887.50,84.98230
888.00,86.25488
888.50,85.55145
889.00,85.72235
889.50,84.60846
890.00,86.34186
890.50,85.70862
891.00,82.30133
891.50,85.27069
892.00,84.84192
892.50,86.87286
893.00,85.40649
893.50,86.94305
894.00,84.56879
894.50,84.55048
895.00,85.24780
895.50,85.23560
896.00,85.41870
896.50,85.09827
897.00,87.15820
897.50,88.85193
898.00,87.66022
898.50,84.03320
899.00,86.53717
899.50,82.94830
900.00,84.60541
900.50,87.61444
901.00,86.83014
901.50,83.61816
902.00,85.33325
902.50,84.62067
903.00,86.11450
903.50,87.52441
904.00,85.39429
904.50,87.53357
905.00,88.37433
905.50,85.25391
906.00,84.51080
906.50,84.16901
907.00,83.23212
907.50,89.97040
908.00,85.08606
908.50,84.49097
909.00,88.16986
909.50,89.45313
910.00,82.97424
910.50,86.71875
911.00,87.43286
911.50,87.37488
912.00,89.07928
912.50,84.50317
913.00,91.15143
913.50,88.83362
914.00,85.78033
914.50,88.70087
915.00,86.77521
915.50,87.52747
916.00,86.92474
916.50,86.72791
917.00,90.22217
917.50,82.74689
918.00,86.88202
918.50,94.90356
919.00,89.54163
919.50,90.49072
920.00,87.79297
920.50,87.35199
921.00,86.82556
921.50,88.21259
922.00,85.02197
922.50,85.80017
923.00,83.67615
923.50,87.18109
924.00,79.31519
924.50,87.47406
925.00,85.56061
925.50,91.35895
926.00,83.83636
926.50,87.29706
927.00,88.07068
927.50,95.52612
928.00,93.17322
928.50,86.66840
929.00,90.44495
929.50,84.01489
930.00,92.85431
930.50,86.84845
931.00,93.62030
931.50,89.08234
932.00,88.93585
932.50,92.01965
933.00,84.32770
933.50,85.18066
934.00,82.05872
934.50,89.53247
935.00,77.36359
935.50,84.87091
936.00,87.87842
936.50,83.82721
937.00,86.32202
937.50,80.63049
938.00,85.66742
938.50,88.63983
939.00,93.66455
939.50,92.59796
940.00,89.63470
940.50,97.64709
941.00,94.46716
941.50,83.91571
942.00,81.57501
942.50,96.31958
943.00,90.53497
943.50,96.60492
944.00,89.28375
944.50,87.15515
945.00,79.22363
945.50,84.99603
946.00,94.19250
946.50,93.62946
947.00,97.30988
947.50,80.61371
948.00,88.08746
948.50,85.01740
949.00,88.15460
949.50,83.15430
950.00,82.47833
