"Storage 010818 PM - RawData - C:\Users\Celal\File 110210 010818 PM.spc"
"Wavelength nm.","T%"
790.50,84.65424
791.00,84.80072
791.50,84.66187
792.00,84.66797
792.50,84.60083
793.00,84.56421
793.50,84.65729
794.00,84.72137
794.50,84.51538
795.00,84.63898
795.50,84.68323
796.00,84.66492
796.50,84.77478
797.00,84.56726
797.50,84.64813
798.00,84.64203
798.50,84.64050
799.00,84.60693
799.50,84.46960
800.00,84.61761
800.50,84.59320
801.00,84.59320
801.50,84.63287
802.00,84.58099
802.50,84.57947
803.00,84.67102
803.50,84.70612
804.00,84.66797
804.50,84.49554
805.00,84.55811
805.50,84.60541
806.00,84.55505
806.50,84.57031
807.00,84.52911
807.50,84.62524
808.00,84.58862
808.50,84.61304
809.00,84.51996
809.50,84.59167
810.00,84.56116
810.50,84.49249
811.00,84.46503
811.50,84.51538
812.00,84.60083
812.50,84.61456
813.00,84.64203
813.50,84.51385
814.00,84.64050
814.50,84.53064
815.00,84.60541
815.50,84.67865
816.00,84.68628
816.50,84.67102
817.00,84.68933
817.50,84.66034
818.00,84.57642
818.50,84.64966
819.00,84.54742
819.50,84.63440
820.00,84.65424
820.50,84.46808
821.00,84.42993
821.50,84.52759
822.00,84.67255
822.50,84.73358
823.00,84.53674
823.50,84.55658
824.00,84.60541
824.50,84.64813
825.00,84.49554
825.50,84.45129
826.00,84.64661
826.50,84.58405
827.00,84.62372
827.50,84.60541
828.00,84.69849
828.50,84.57947
829.00,84.57336
829.50,84.63135
830.00,84.67712
830.50,84.79614
831.00,84.83429
831.50,84.74426
832.00,84.76410
832.50,84.76410
833.00,84.71069
833.50,84.63745
834.00,84.60541
834.50,84.68933
835.00,84.77173
835.50,84.58862
836.00,84.67865
836.50,84.73358
837.00,84.60693
837.50,84.56726
838.00,84.59473
838.50,84.65576
839.00,84.74579
839.50,84.66644
840.00,84.86328
840.50,84.76257
841.00,84.88312
841.50,84.74884
842.00,84.84650
842.50,84.79462
843.00,84.83429
843.50,84.79309
844.00,84.65881
844.50,84.77631
845.00,84.74579
845.50,84.77020
846.00,84.99451
846.50,84.92737
847.00,84.76868
847.50,84.80225
848.00,84.72900
848.50,85.04028
849.00,84.92279
849.50,85.12726
850.00,85.04639
850.50,84.95636
851.00,85.06470
851.50,84.86633
852.00,84.94110
852.50,84.97009
853.00,85.02655
853.50,84.94415
854.00,84.94263
854.50,84.85718
855.00,84.85565
855.50,85.05249
856.00,84.97162
856.50,85.11200
857.00,84.87854
857.50,84.86328
858.00,84.84039
858.50,85.26306
859.00,85.10742
859.50,85.05859
860.00,85.19440
860.50,85.02502
861.00,85.11810
861.50,84.91669
862.00,85.18677
862.50,85.19440
863.00,85.20966
863.50,85.00366
864.00,85.06165
864.50,84.98688
865.00,84.79004
865.50,85.24780
866.00,84.96704
866.50,85.21271
867.00,84.95483
867.50,85.39886
868.00,85.20050
868.50,84.99146
869.00,85.00671
869.50,85.04791
870.00,85.02502
870.50,85.06927
871.00,84.98535
871.50,85.36224
872.00,85.22491
872.50,85.34698
873.00,85.13641
873.50,85.55756
874.00,85.26306
874.50,85.52094
875.00,85.65216
875.50,85.51636
876.00,85.52246
876.50,85.04639
877.00,85.19745
877.50,85.00214
878.00,85.17914
878.50,84.71375
879.00,85.23407
879.50,85.15167
880.00,85.55908
880.50,85.32257
881.00,85.64911
881.50,85.54535
882.00,85.78033
882.50,85.51178
883.00,85.75592
883.50,85.40497
884.00,85.69031
884.50,85.60333
885.00,85.27832
885.50,85.62775
886.00,86.41510
886.50,86.06110
887.00,86.28845
887.50,86.37543
888.00,85.20355
888.50,86.12823
889.00,85.71472
889.50,85.71930
890.00,85.77271
890.50,86.40289
891.00,86.14655
891.50,85.65979
892.00,85.40192
892.50,85.58807
893.00,85.83832
893.50,85.35004
894.00,85.87494
894.50,85.52246
895.00,85.50873
895.50,85.78186
896.00,85.35461
896.50,85.60181
897.00,85.70404
897.50,86.45325
898.00,85.87952
898.50,86.57532
899.00,85.99548
899.50,85.75134
900.00,85.60486
900.50,85.25085
901.00,85.23865
901.50,84.80072
902.00,85.83679
902.50,85.95734
903.00,86.31287
903.50,85.71320
904.00,86.00311
904.50,86.46698
905.00,86.00616
905.50,87.06512
906.00,84.97314
906.50,86.14655
907.00,86.17554
907.50,85.48737
908.00,86.80267
908.50,86.55548
909.00,86.61041
909.50,86.26709
910.00,85.66132
910.50,85.49194
911.00,85.59723
911.50,85.28748
912.00,86.29608
912.50,85.73303
913.00,85.97412
913.50,85.54535
914.00,85.56213
914.50,86.01227
915.00,86.59058
915.50,84.65576
916.00,85.05859
916.50,85.75287
917.00,86.78436
917.50,85.92987
918.00,86.25946
918.50,86.97815
919.00,88.20496
919.50,85.27069
920.00,85.82306
920.50,84.80835
921.00,85.64148
921.50,86.66534
922.00,86.55548
922.50,86.55548
923.00,85.53772
923.50,84.87091
924.00,85.59418
924.50,85.85205
925.00,86.96289
925.50,84.68475
926.00,84.01184
926.50,83.40607
927.00,84.48181
927.50,85.93292
928.00,86.11298
928.50,87.64191
929.00,86.24268
929.50,87.24060
930.00,84.74274
930.50,86.98883
931.00,86.46088
931.50,87.38098
932.00,85.83221
932.50,85.58350
933.00,87.30621
933.50,84.50012
934.00,85.76660
934.50,86.29761
935.00,83.88977
935.50,86.23199
936.00,85.74982
936.50,84.33228
937.00,86.88660
937.50,84.42383
938.00,85.05249
938.50,87.36572
939.00,88.56964
939.50,87.69379
940.00,87.59613
940.50,88.37433
941.00,88.78021
941.50,85.24017
942.00,86.77979
942.50,87.10785
943.00,85.57739
943.50,87.70142
944.00,90.43579
944.50,84.76105
945.00,84.15833
945.50,82.97729
946.00,83.43964
946.50,83.08258
947.00,84.19037
947.50,86.81335
948.00,85.69336
948.50,88.28583
949.00,83.78143
949.50,84.21936
950.00,85.11505
