1.20E-04	3.06E+12	9.77E+13	4.65E+11
1.20E-04	3.06E+12	9.74E+13	4.55E+11
1.21E-04	3.06E+12	9.71E+13	4.45E+11
1.21E-04	3.06E+12	9.68E+13	4.35E+11
1.22E-04	3.06E+12	9.65E+13	4.25E+11
1.22E-04	3.06E+12	9.62E+13	4.15E+11
1.22E-04	3.05E+12	9.59E+13	4.06E+11
1.23E-04	3.05E+12	9.56E+13	3.97E+11
1.23E-04	3.05E+12	9.53E+13	3.88E+11
1.24E-04	3.05E+12	9.50E+13	3.79E+11
1.24E-04	3.05E+12	9.47E+13	3.70E+11
1.24E-04	3.05E+12	9.44E+13	3.62E+11
1.25E-04	3.05E+12	9.41E+13	3.54E+11
1.25E-04	3.05E+12	9.38E+13	3.46E+11
1.26E-04	3.04E+12	9.35E+13	3.38E+11
1.26E-04	3.04E+12	9.32E+13	3.30E+11
1.26E-04	3.04E+12	9.29E+13	3.23E+11
1.27E-04	3.04E+12	9.26E+13	3.16E+11
1.27E-04	3.04E+12	9.23E+13	3.09E+11
1.28E-04	3.04E+12	9.20E+13	3.02E+11
1.28E-04	3.04E+12	9.17E+13	2.95E+11
1.28E-04	3.03E+12	9.14E+13	2.88E+11
1.29E-04	3.03E+12	9.12E+13	2.82E+11
1.29E-04	3.03E+12	9.09E+13	2.75E+11
1.30E-04	3.03E+12	9.06E+13	2.69E+11
1.30E-04	3.03E+12	9.03E+13	2.63E+11
1.30E-04	3.03E+12	9.00E+13	2.57E+11
1.31E-04	3.03E+12	8.97E+13	2.51E+11
1.31E-04	3.03E+12	8.94E+13	2.46E+11
1.32E-04	3.02E+12	8.92E+13	2.40E+11
1.32E-04	3.02E+12	8.89E+13	2.35E+11
1.32E-04	3.02E+12	8.86E+13	2.29E+11
1.33E-04	3.02E+12	8.83E+13	2.24E+11
1.33E-04	3.02E+12	8.80E+13	2.19E+11
1.34E-04	3.02E+12	8.78E+13	2.14E+11
1.34E-04	3.02E+12	8.75E+13	2.09E+11
1.34E-04	3.02E+12	8.72E+13	2.05E+11
1.35E-04	3.01E+12	8.69E+13	2.00E+11
1.35E-04	3.01E+12	8.67E+13	1.95E+11
1.36E-04	3.01E+12	8.64E+13	1.91E+11
1.36E-04	3.01E+12	8.61E+13	1.87E+11
1.36E-04	3.01E+12	8.58E+13	1.82E+11
1.37E-04	3.01E+12	8.56E+13	1.78E+11
1.37E-04	3.01E+12	8.53E+13	1.74E+11
1.38E-04	3.01E+12	8.50E+13	1.70E+11
1.38E-04	3.00E+12	8.48E+13	1.67E+11
1.38E-04	3.00E+12	8.45E+13	1.63E+11
1.39E-04	3.00E+12	8.42E+13	1.59E+11
1.39E-04	3.00E+12	8.40E+13	1.56E+11
1.40E-04	3.00E+12	8.37E+13	1.52E+11
1.40E-04	3.00E+12	8.34E+13	1.49E+11
1.40E-04	3.00E+12	8.32E+13	1.45E+11
1.41E-04	3.00E+12	8.29E+13	1.42E+11
1.41E-04	2.99E+12	8.27E+13	1.39E+11
1.42E-04	2.99E+12	8.24E+13	1.36E+11
1.42E-04	2.99E+12	8.21E+13	1.33E+11
1.42E-04	2.99E+12	8.19E+13	1.30E+11
1.43E-04	2.99E+12	8.16E+13	1.27E+11
1.43E-04	2.99E+12	8.14E+13	1.24E+11
1.44E-04	2.99E+12	8.11E+13	1.21E+11
1.44E-04	2.99E+12	8.09E+13	1.18E+11
1.44E-04	2.98E+12	8.06E+13	1.16E+11
1.45E-04	2.98E+12	8.03E+13	1.13E+11
1.45E-04	2.98E+12	8.01E+13	1.10E+11
1.46E-04	2.98E+12	7.98E+13	1.08E+11
1.46E-04	2.98E+12	7.96E+13	1.05E+11
1.46E-04	2.98E+12	7.93E+13	1.03E+11
1.47E-04	2.98E+12	7.91E+13	1.01E+11
1.47E-04	2.98E+12	7.88E+13	9.85E+10
1.48E-04	2.98E+12	7.86E+13	9.63E+10
1.48E-04	2.97E+12	7.83E+13	9.41E+10
1.48E-04	2.97E+12	7.81E+13	9.20E+10
1.49E-04	2.97E+12	7.78E+13	8.99E+10
1.49E-04	2.97E+12	7.76E+13	8.79E+10
1.50E-04	2.97E+12	7.74E+13	8.59E+10
1.50E-04	2.97E+12	7.71E+13	8.40E+10
